security_code,security_name,board,listing_date,prediction_date,prediction_date_source,log_offline_oversubscription,first_day_return_pct,inquiry_announcement_date,inquiry_start_date,sw_level1_industry_code,sw_level2_industry_code,primary_underwriter,offline_market_value_threshold_10k_yuan,expected_fundraising_100m_yuan,log_expected_fundraising,industry_pe_at_ipo_factor,comparable_pe_avg_ex_nonrecurring_factor,latest_revenue_100m_yuan,log_latest_revenue,revenue_cagr_3y_pct,issue_pb_factor,board_turnover_ma20,board_turnover_pct_rank_1y,board_turnover_ma20_over_ma60,board_return_ma20,underwriter_prior_ipo_count,underwriter_prior_log_oversub_mean,underwriter_prior_first_day_return_mean,underwriter_prior_break_rate,sw_l1_prior_ipo_count,sw_l1_prior_log_oversub_mean,sw_l1_prior_first_day_return_mean,sw_l1_prior_break_rate
688278.SH,特宝生物,科创板,2020-01-17,2020-01-02,inquiry_start_date,7.513056388838012,328.398058252427,2019-12-26,2020-01-02,1000042199000000,1000042276000000,国金证券股份有限公司,6000.0,6.6037718,2.0286444136550794,33.84,40.89,4.482827,1.7016208438540998,,3.97,,,,,1.0,6.480936801799057,2.03839303384128,0.0,13.0,6.423265876570635,124.39048024868819,0.0
688158.SH,优刻得-W,科创板,2020-01-20,2020-01-03,inquiry_start_date,6.9140055055578165,119.530544688534,2019-12-30,2020-01-03,1000042213000000,1000042333000000,中国国际金融股份有限公司,6000.0,20.925864,3.087666944551364,36.65,71.05,11.874332,2.5552355617086593,,3.93,,,,,7.0,6.066864531559653,128.22941390331852,0.0,14.0,6.408826539836573,111.43598117431189,0.0
688026.SH,洁特生物,科创板,2020-01-22,2020-01-08,inquiry_start_date,7.675075358159464,223.590054578532,2020-01-03,2020-01-08,1000042199000000,1000042278000000,民生证券股份有限公司,6000.0,3.428424,1.488043764553117,30.68,34.92,2.074796,1.1232385575943744,,2.4,,,,,3.0,6.611709063376227,140.9340527100108,0.0,14.0,6.501108056018305,138.96245010609812,0.0
688159.SH,有方科技,科创板,2020-01-23,2020-01-09,inquiry_start_date,7.708667392271045,178.181818181818,2020-01-06,2020-01-09,1000042215000000,1000042343000000,华创证券有限责任公司,6000.0,6.102503,1.9604472571326004,42.82,97.63,5.571356,1.8827202038945412,,2.1,,,,,0.0,,,,1.0,7.450771132948158,192.452830188679,0.0
688266.SH,泽璟制药-U,科创板,2020-01-23,2020-01-09,inquiry_start_date,6.370919128725305,120.941943127962,2020-01-06,2020-01-09,1000042199000000,1000042274000000,中国国际金融股份有限公司,6000.0,25.012592,3.258580728474671,,,0.013112,0.013026781840036914,,4.03,,,,,8.0,6.172757153309424,127.14205525147045,0.0,15.0,6.579372542827715,144.60429040426035,0.0
688298.SH,东方生物,科创板,2020-02-05,2020-01-13,inquiry_start_date,7.611995651931631,586.964705882353,2020-01-07,2020-01-13,1000042199000000,1000042278000000,光大证券股份有限公司,6000.0,6.483216,2.012662646109927,34.56,50.91,2.858928,1.3503894246980874,,3.38,,,,,0.0,,,,16.0,6.566344204446317,143.12539369949172,0.0
688186.SH,广大特材,科创板,2020-02-11,2020-01-16,inquiry_start_date,7.504797864273335,210.198135198135,2020-01-13,2020-01-16,1000042210000000,1000042319000000,中信建投证券股份有限公司,6000.0,7.677504,2.1607339297159567,24.74,32.24,15.074689,2.7772459231247115,,1.79,114.02454545454545,,,14.14,8.0,6.1849698758447325,117.34015302694486,0.0,4.0,5.8840265574606505,126.71776396806898,0.0
688080.SH,映翰通,科创板,2020-02-12,2020-01-17,inquiry_start_date,7.80549222902789,383.170466883822,2020-01-14,2020-01-17,1000042215000000,1000042343000000,光大证券股份有限公司,6000.0,3.1102128531,1.4134748162425612,43.95,337.03,2.76433248,1.3255705493842984,,2.45,117.9525,,,18.94,1.0,7.611995651931631,586.964705882353,0.0,2.0,7.5797192626096015,185.31732418524848,0.0
688398.SH,赛特新材,科创板,2020-02-11,2020-01-17,inquiry_start_date,7.686721972377062,252.40464344942,2020-01-14,2020-01-17,1000042190000000,1000042229000000,兴业证券股份有限公司,6000.0,4.626892,1.7275572470911909,14.91,110.01,3.078827,1.4058094470800224,,2.71,117.9525,,,18.94,1.0,5.7026518357248275,92.9817605075337,0.0,5.0,6.4179162812488055,35.447076283732315,0.2
688208.SH,道通科技,科创板,2020-02-13,2020-01-22,inquiry_start_date,7.201509379303855,204.187192118227,2020-01-17,2020-01-22,1000042213000000,1000042332000000,中信证券股份有限公司,6000.0,7.687568,2.1618930381984063,44.68,55.22,9.002546,2.302839660588966,,5.29,142.888,,,23.549999999999997,7.0,6.024109238470727,147.2903343852317,0.0,15.0,6.442505137551322,111.9756187419267,0.0
688090.SH,瑞松科技,科创板,2020-02-17,2020-01-23,inquiry_start_date,7.675476069698172,263.012704174229,2020-01-20,2020-01-23,1000042211000000,1000042326000000,广发证券股份有限公司,6000.0,4.33108,1.673553844293399,39.93,93.26,7.363775,2.1239098802002445,,2.13,148.410625,,,29.47,5.0,6.857384600075944,81.18782682215377,0.0,12.0,5.837113249877103,86.81333131831263,0.0
688200.SH,华峰测控,科创板,2020-02-18,2020-02-04,inquiry_start_date,7.095108571998756,216.553393538777,2020-01-23,2020-02-04,1000042193000000,1000042243000000,中国国际金融股份有限公司,6000.0,11.307167,2.5101817756114198,40.63,322.47,2.186767,1.1590069232551954,,3.5,157.63888888888889,,,8.71,9.0,6.194775150577855,126.45315390441397,0.0,16.0,6.277554979873574,138.5371102976585,0.0
688169.SH,石头科技,科创板,2020-02-21,2020-02-06,inquiry_start_date,6.323731346116581,84.4570669814104,2020-01-23,2020-02-06,1000042195000000,1000042256000000,中信证券股份有限公司,6000.0,14.521099,2.7422003241037016,24.02,23.08,30.512504,3.4503844194477864,,3.31,170.09949999999998,,,24.77,8.0,6.171284256074868,154.40244160185608,0.0,0.0,,,
688177.SH,百奥泰,科创板,2020-02-21,2020-02-06,inquiry_start_date,6.710577919156195,83.7606837606838,2020-01-23,2020-02-06,1000042199000000,1000042276000000,中国国际金融股份有限公司,6000.0,20.894002,3.0862127180315895,,,,,,4.82,170.09949999999998,,,24.77,10.0,6.284808492719945,135.46317786785028,0.0,17.0,6.627853113121923,169.2335885337777,0.0
688233.SH,神工股份,科创板,2020-02-21,2020-02-06,inquiry_start_date,7.152598872048945,259.760036917397,2020-01-31,2020-02-06,1000042193000000,1000042243000000,国泰君安证券股份有限公司,6000.0,11.939328,2.560271355730424,14.99,132.87,2.825357,1.341651796256548,,3.08,170.09949999999998,,,24.77,4.0,6.519843946377409,125.41841442561379,0.0,17.0,6.325646367645643,143.126303429489,0.0
688396.SH,华润微,科创板,2020-02-27,2020-02-07,inquiry_start_date,6.935282990829149,228.203125,2020-01-31,2020-02-07,1000042193000000,1000042243000000,中国国际金融股份有限公司,6000.0,30.771617,3.4585733440589226,46.25,94.98,62.707965,4.154309594007831,,1.65,181.13400000000001,,,27.2,11.0,6.32351480421415,130.76295113083515,0.0,18.0,6.371588173445826,149.60595528992835,0.0
688051.SH,佳华科技,科创板,2020-03-20,2020-03-05,inquiry_start_date,7.527829705211593,130.289313127337,2020-02-28,2020-03-05,1000042213000000,1000042333000000,光大证券股份有限公司,6000.0,6.179918,1.9712879623821038,68.18,103.49,3.890351,1.5872640800518856,,3.1,286.385,,0.2547413986674245,4.5600000000000005,2.0,7.70874394047976,485.0675863830875,0.0,16.0,6.4899429026608555,117.73884207794546,0.0
688189.SH,南新制药,科创板,2020-03-26,2020-03-11,inquiry_start_date,7.460871533494059,86.2907842014883,2020-03-06,2020-03-11,1000042199000000,1000042274000000,西部证券股份有限公司,6000.0,7.573182,2.1486389589125463,38.28,77.97,10.14223,2.410742393999102,,3.33,265.9785,,0.18199175245653798,-8.510000000000002,0.0,,,,18.0,6.632448935679383,164.48509382416134,0.0
688228.SH,开普云,科创板,2020-03-27,2020-03-12,inquiry_start_date,7.523791853221639,51.974350320621,2020-03-06,2020-03-12,1000042213000000,1000042333000000,国金证券股份有限公司,6000.0,5.5860485433,1.88495355460724,69.12,54.68,2.980677,1.381451905333409,,3.52,261.25149999999996,,0.16599595939158784,-14.980000000000002,2.0,6.996996595318535,165.21822564313413,0.0,17.0,6.550995067516781,118.47710508085085,0.0
688085.SH,三友医疗,科创板,2020-04-09,2020-03-23,inquiry_start_date,7.4603493868058095,71.7557251908397,2020-03-18,2020-03-23,1000042199000000,1000042278000000,东方证券承销保荐有限公司,6000.0,6.978928,2.0768040665982515,44.89,50.21,3.543193,1.5136300688156799,,3.04,208.44,,-0.028134120590173506,-17.03,1.0,6.8155540214668555,25.0900360144058,0.0,19.0,6.67605012503805,160.36960384402065,0.0
688096.SH,京源环保,科创板,2020-04-09,2020-03-24,inquiry_start_date,7.667921698029418,102.58019525802,2020-03-17,2020-03-24,1000042218000000,1000042349000000,平安证券股份有限公司,6000.0,3.184287,1.431336319056388,44.62,25.71,3.239047,1.4443384798296754,,2.16,201.816,,-0.052805741125130146,-25.880000000000003,0.0,,,,2.0,7.161706876548264,75.92814982875205,0.0
688222.SH,成都先导,科创板,2020-04-16,2020-03-27,inquiry_start_date,7.379362559192039,129.43469785575,2020-03-24,2020-03-27,1000042199000000,1000042279000000,中国国际金融股份有限公司,6000.0,7.487711,2.138619352664173,81.21,69.69,2.641969,1.2925244694624909,,6.54,176.3695,,-0.15210246856877974,-13.66,12.0,6.374495486432067,138.8829656199322,0.0,20.0,6.715265088126438,155.9389099113616,0.0
688126.SH,沪硅产业,科创板,2020-04-20,2020-04-03,inquiry_start_date,6.31097916982742,180.462724935733,2020-03-31,2020-04-03,1000042193000000,1000042243000000,海通证券股份有限公司,6000.0,26.276755,3.306034874287054,,,10.104455,2.40734637914973,,1.32,140.76550000000003,,-0.30108123942841425,-11.770000000000003,2.0,5.677680731492556,132.59991483666875,0.0,19.0,6.401256321729159,153.7426484325637,0.0
688318.SH,财富趋势,科创板,2020-04-27,2020-04-10,inquiry_start_date,7.04906680274437,87.4127176240574,2020-04-07,2020-04-10,1000042213000000,1000042334000000,中国银河证券股份有限公司,6000.0,8.545908,2.2561125809927423,62.61,74.99,2.257692,1.1810189691855186,,2.67,122.02449999999999,,-0.3911813865305138,-5.4399999999999995,0.0,,,,18.0,6.605039333389273,114.78250759417142,0.0
688365.SH,光云科技,科创板,2020-04-29,2020-04-15,inquiry_start_date,7.554666198883034,252.12962962963,2020-04-10,2020-04-15,1000042213000000,1000042333000000,中国国际金融股份有限公司,6000.0,4.124817,1.6340948170698772,61.91,163.26,4.654938,1.7325291457590866,,4.11,110.51200000000001,,-0.4429726405774309,-3.5499999999999985,13.0,6.451792953567449,138.1561757919182,0.0,19.0,6.628409200197436,113.34199233258646,0.0
688466.SH,金科环境,科创板,2020-05-08,2020-04-20,inquiry_start_date,7.49424732845344,112.515237708249,2020-04-15,2020-04-20,1000042218000000,1000042349000000,招商证券股份有限公司,6000.0,8.05607,2.203435251112932,22.73,31.1,5.045575,1.7993265994769716,,2.81,102.53299999999999,0.016129032258064516,-0.47942177719822743,0.23000000000000176,3.0,5.7255582776118,43.32660485538281,0.0,3.0,7.330445150375315,84.81216497184137,0.0
688588.SH,凌志软件,科创板,2020-05-11,2020-04-21,inquiry_start_date,6.891874544998579,264.926022628372,2020-04-16,2020-04-21,1000042213000000,1000042334000000,天风证券股份有限公司,6000.0,3.400387,1.4816924916018959,61.96,39.12,5.966227,1.9410737582632858,,4.32,101.862,0.015873015873015872,-0.480934157490025,1.680000000000002,1.0,6.575496114894042,216.526019690577,0.0,20.0,6.674722050131716,120.28137419743864,0.0
688566.SH,吉贝尔,科创板,2020-05-18,2020-04-28,inquiry_start_date,7.296075584646409,92.9084001688476,2020-04-23,2020-04-28,1000042199000000,1000042274000000,国金证券股份有限公司,6000.0,7.762732,2.17050772847241,39.51,71.13,4.849612,1.7663753342578543,,3.06,103.69149999999999,0.11764705882352941,-0.44525822751627053,6.42,3.0,7.17259501461957,127.47026720229643,0.0,21.0,6.746888777224799,154.67680457538012,0.0
688598.SH,金博股份,科创板,2020-05-18,2020-04-28,inquiry_start_date,6.96850158751209,92.6483050847458,2020-04-23,2020-04-28,1000042210000000,1000042318000000,海通证券股份有限公司,6000.0,4.002379,1.6099135992771725,15.34,55.9,2.39523,1.2223715054022597,,3.33,103.69149999999999,0.11764705882352941,-0.44525822751627053,6.42,3.0,5.888780210937511,148.55418486969018,0.0,5.0,6.2081808188231875,143.41383821408218,0.0
688516.SH,奥特维,科创板,2020-05-21,2020-05-07,inquiry_start_date,7.6776193968132125,167.182130584192,2020-04-29,2020-05-07,1000042210000000,1000042318000000,信达证券股份有限公司,6000.0,8.260443,2.22575188768657,43.87,47.96,7.542021,2.144997630856899,,3.82,119.56499999999998,0.25,-0.3389877359968304,14.100000000000001,0.0,,,,6.0,6.334900946938004,134.95291602585942,0.0
688360.SH,德马科技,科创板,2020-06-02,2020-05-18,inquiry_start_date,7.320261341293779,193.789808917197,2020-05-12,2020-05-18,1000042211000000,1000042322000000,光大证券股份有限公司,6000.0,4.550939,1.7139671026366556,29.58,73.98,7.891659,2.185113646288783,,2.62,159.0065,0.4936708860759494,-0.06104438303099036,19.220000000000002,3.0,7.648439195390371,366.808161964504,0.0,13.0,5.978525774478724,100.36712923030619,0.0
688157.SH,松井股份,科创板,2020-06-09,2020-05-22,inquiry_start_date,7.6327533416982165,166.821345707657,2020-05-19,2020-05-22,1000042190000000,1000042229000000,德邦证券股份有限公司,6000.0,4.8931028524,1.7737826590209642,20.3,58.49,4.551383,1.7140470859050632,,2.69,190.87199999999999,0.6024096385542169,0.1425492942570843,12.140000000000002,0.0,,,,6.0,6.629383896436849,71.60667081134693,0.16666666666666666
688312.SH,燕麦科技,科创板,2020-06-08,2020-05-22,inquiry_start_date,7.522903998471931,210.873983739837,2020-05-19,2020-05-22,1000042211000000,1000042323000000,华泰联合证券有限责任公司,6000.0,6.180066,1.9713085752184418,39.39,79.0771,2.708396,1.3105994381178143,,2.49,190.87199999999999,0.6024096385542169,0.1425492942570843,12.140000000000002,5.0,5.849184426906437,108.67962124511295,0.0,14.0,6.074364029251228,107.04017777936983,0.0
688599.SH,天合光能,科创板,2020-06-10,2020-05-26,inquiry_start_date,6.991383581489828,110.906862745098,2020-05-21,2020-05-26,1000042210000000,1000042318000000,华泰联合证券有限责任公司,6000.0,32.211694,3.5029020428200637,24.08,14.4522,233.216959,5.4562478610099365,,1.18,198.154,0.6352941176470588,0.20953200632374425,8.520000000000001,6.0,6.128137688834019,125.71201499423364,0.0,7.0,6.526717868348748,139.55708953419267,0.0
688004.SH,博汇科技,科创板,2020-06-12,2020-05-29,inquiry_start_date,7.8024303057273885,340.736878693083,2020-05-26,2020-05-29,1000042213000000,1000042333000000,浙商证券股份有限公司,6000.0,4.165391,1.6419808015456652,59.45,98.75,2.746033,1.3206974133797842,,5.29,209.1425,0.6818181818181818,0.3050986893423,10.06,0.0,,,,21.0,6.6850626451253765,127.16921459891165,0.0
688106.SH,金宏气体,科创板,2020-06-16,2020-06-02,inquiry_start_date,7.216396295232535,151.485788113695,2020-05-28,2020-06-02,1000042193000000,1000042248000000,招商证券股份有限公司,6000.0,11.126394,2.4953843992872744,21.88,97.86,11.605775,2.5341550422881265,,2.87,218.314,0.7222222222222222,0.36699571393238073,18.71,4.0,6.16773054032221,60.62376306859936,0.0,20.0,6.396742464134072,155.07865225772215,0.0
688505.SH,复旦张江,科创板,2020-06-19,2020-06-03,inquiry_start_date,7.43175058059177,313.40782122905,2020-05-29,2020-06-03,1000042199000000,1000042274000000,海通证券股份有限公司,6000.0,7.496761,2.1396850320513785,41.8,92.8,10.292948,2.4241784601085996,,4.9,222.9015,0.7252747252747253,0.3887785290095338,12.650000000000002,4.0,6.158710555081155,134.5777149234541,0.0,22.0,6.771851813925782,151.86914982962864,0.0
688520.SH,神州细胞,科创板,2020-06-22,2020-06-04,inquiry_start_date,7.309532060234281,184.984399375975,2020-06-01,2020-06-04,1000042199000000,1000042276000000,中国国际金融股份有限公司,6000.0,20.629168,3.074042774130391,,,0.026383,0.026040971438556108,,9.03,223.977,0.7391304347826086,0.3874057287983357,3.9300000000000015,14.0,6.530569613947135,146.29713678032618,0.0,23.0,6.80054306465039,158.89257032525566,0.0
688518.SH,联赢激光,科创板,2020-06-22,2020-06-05,inquiry_start_date,7.61672787447868,235.723431498079,2020-06-02,2020-06-05,1000042211000000,1000042326000000,中山证券有限责任公司,6000.0,6.661825,2.036250206028062,37.08,84.73,10.109338,2.4077860159176288,,1.7,226.029,0.7419354838709677,0.3861367315900506,6.2200000000000015,0.0,,,,15.0,6.170933360532609,113.96243151006765,0.0
688528.SH,秦川物联,科创板,2020-07-01,2020-06-12,inquiry_start_date,7.713005215132804,186.407766990291,2020-06-09,2020-06-12,1000042211000000,1000042322000000,华安证券股份有限公司,6000.0,4.66199301,1.733775952142849,29.62,90.4,2.449405,1.2382017524015667,,2.69,236.272,0.7755102040816326,0.4076000345537356,2.8200000000000016,1.0,6.486816214349826,30.2698760029176,0.0,17.0,6.313369080786601,123.54101911703668,0.0
688558.SH,国盛智科,科创板,2020-06-30,2020-06-12,inquiry_start_date,7.146546090904421,155.03742084053,2020-06-09,2020-06-12,1000042211000000,1000042322000000,申港证券股份有限公司,6000.0,8.127481,2.2112897529240145,29.33,47.11,6.646822,2.0342901366890405,,2.06,236.272,0.7755102040816326,0.4076000345537356,2.8200000000000016,0.0,,,,16.0,6.261295517654237,121.57249400931835,0.0
688600.SH,皖仪科技,科创板,2020-07-03,2020-06-16,inquiry_start_date,7.788467909729076,131.612903225806,2020-06-10,2020-06-16,1000042211000000,1000042322000000,光大证券股份有限公司,6000.0,3.140537,1.420825489570517,29.7,80.16,4.09034,1.6273446259740043,,2.67,234.785,0.76,0.3813712809781611,-0.21999999999999864,4.0,7.5663947318662235,323.5535737026772,0.0,18.0,6.391126643805835,127.03361622110636,0.0
688277.SH,天智航-U,科创板,2020-07-07,2020-06-17,inquiry_start_date,7.415629852680017,614.285714285714,2020-06-12,2020-06-17,1000042199000000,1000042278000000,中信建投证券股份有限公司,6000.0,5.081753,1.8052929767895902,,,2.295642,1.192600989643171,,4.87,234.98549999999994,0.7623762376237624,0.3692942552133509,-3.159999999999999,9.0,6.331617430114577,127.65770660152154,0.0,24.0,6.821750939466386,159.97972986903562,0.0
688377.SH,迪威尔,科创板,2020-07-08,2020-06-18,inquiry_start_date,7.673584823141506,143.605359317905,2020-06-15,2020-06-18,1000042211000000,1000042323000000,华泰联合证券有限责任公司,6000.0,6.073896,1.956411388950592,37.94,21.02,6.938964,2.0717827881565523,,2.22,233.67149999999998,0.7352941176470589,0.3464437621664813,-1.6899999999999988,7.0,6.251458530641991,123.59699324435712,0.0,19.0,6.46467092095969,127.27463132661687,0.0
688027.SH,国盾量子,科创板,2020-07-09,2020-06-19,inquiry_start_date,7.755880525562393,923.908236594804,2020-06-16,2020-06-19,1000042215000000,1000042343000000,国元证券股份有限公司,6000.0,3.712929,1.5503095831135008,43.43,124.02,2.578537,1.2749540576707976,,1.76,233.429,0.7281553398058253,0.3309316694636453,3.4400000000000013,0.0,,,,3.0,7.654976918082364,251.26837175143964,0.0
688568.SH,中科星图,科创板,2020-07-08,2020-06-19,inquiry_start_date,7.288016487148159,438.371375694016,2020-06-16,2020-06-19,1000042213000000,1000042333000000,中信建投证券股份有限公司,6000.0,7.90866,2.187023837355525,60.15,69.26,4.89411,1.773953547188517,,3.27,233.429,0.7281553398058253,0.3309316694636453,3.4400000000000013,10.0,6.440018672371122,176.3205073699408,0.0,22.0,6.73585208424365,136.87683569410126,0.0
