security_code,security_name,board,listing_year,period,log_offline_oversubscription,feature,shap,abs_shap
688219.SH,会通股份,科创板,2020.0,2019-2020 注册制早期,7.909388716387774,total_issue_shares_10k,0.017030098845052674,0.017030098845052674
688220.SH,翱捷科技-U,科创板,2022.0,2021-2022 扩容与破发阶段,6.978490218853105,total_issue_shares_10k,-0.03611161788374655,0.03611161788374655
688221.SH,前沿生物-U,科创板,2020.0,2019-2020 注册制早期,7.652448394513312,total_issue_shares_10k,-0.0392730573967257,0.0392730573967257
688222.SH,成都先导,科创板,2020.0,2019-2020 注册制早期,7.379362559192039,total_issue_shares_10k,-0.003569077392398359,0.003569077392398359
688223.SH,晶科能源,科创板,2022.0,2021-2022 扩容与破发阶段,7.250578306571926,total_issue_shares_10k,-0.4439454258795971,0.4439454258795971
688225.SH,亚信安全,科创板,2022.0,2021-2022 扩容与破发阶段,8.059420443066719,total_issue_shares_10k,0.008384106034809562,0.008384106034809562
688226.SH,威腾电气,科创板,2021.0,2021-2022 扩容与破发阶段,8.59141507708157,total_issue_shares_10k,0.007257701802758425,0.007257701802758425
688227.SH,品高股份,科创板,2021.0,2021-2022 扩容与破发阶段,8.058419042879384,total_issue_shares_10k,0.01328273796016059,0.01328273796016059
688228.SH,开普云,科创板,2020.0,2019-2020 注册制早期,7.523791853221639,total_issue_shares_10k,0.04313987707706089,0.04313987707706089
688229.SH,博睿数据,科创板,2020.0,2019-2020 注册制早期,7.694954621100448,total_issue_shares_10k,0.09265229076266332,0.09265229076266332
688230.SH,芯导科技,科创板,2021.0,2021-2022 扩容与破发阶段,7.700479749541182,total_issue_shares_10k,0.046306449670540206,0.046306449670540206
688231.SH,隆达股份,科创板,2022.0,2021-2022 扩容与破发阶段,7.791411201351449,total_issue_shares_10k,0.008281797696892941,0.008281797696892941
688232.SH,新点软件,科创板,2021.0,2021-2022 扩容与破发阶段,7.150775886195198,total_issue_shares_10k,-0.06401828126995776,0.06401828126995776
688233.SH,神工股份,科创板,2020.0,2019-2020 注册制早期,7.152598872048945,total_issue_shares_10k,-0.003537658522524449,0.003537658522524449
688234.SH,天岳先进,科创板,2022.0,2021-2022 扩容与破发阶段,7.6714980992429025,total_issue_shares_10k,0.0183542438658719,0.0183542438658719
688235.SH,百济神州,科创板,2021.0,2021-2022 扩容与破发阶段,6.099820845923037,total_issue_shares_10k,-0.2577884999983721,0.2577884999983721
688236.SH,春立医疗,科创板,2021.0,2021-2022 扩容与破发阶段,8.177590090751142,total_issue_shares_10k,0.003696739314158597,0.003696739314158597
688237.SH,超卓航科,科创板,2022.0,2021-2022 扩容与破发阶段,8.03305643030938,total_issue_shares_10k,0.044499175491877326,0.044499175491877326
688238.SH,和元生物,科创板,2022.0,2021-2022 扩容与破发阶段,7.847223798629894,total_issue_shares_10k,-0.056534221186276,0.056534221186276
688239.SH,航宇科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.237737535688268,total_issue_shares_10k,0.0018108441004224354,0.0018108441004224354
688244.SH,永信至诚,科创板,2022.0,2021-2022 扩容与破发阶段,8.116172432540775,total_issue_shares_10k,0.07430043001967669,0.07430043001967669
688246.SH,嘉和美康,科创板,2021.0,2021-2022 扩容与破发阶段,7.305817385703451,total_issue_shares_10k,-0.008659453287742256,0.008659453287742256
688247.SH,宣泰医药,科创板,2022.0,2021-2022 扩容与破发阶段,8.215289996449696,total_issue_shares_10k,0.011681190477691564,0.011681190477691564
688248.SH,南网科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.03663566520795,total_issue_shares_10k,-0.022063392172123802,0.022063392172123802
688249.SH,晶合集成,科创板,2023.0,2023 全面注册制切换,6.81263196171792,total_issue_shares_10k,-0.5241165806360897,0.5241165806360897
688251.SH,井松智能,科创板,2022.0,2021-2022 扩容与破发阶段,7.804297975669936,total_issue_shares_10k,0.06336925204186211,0.06336925204186211
688252.SH,天德钰,科创板,2022.0,2021-2022 扩容与破发阶段,8.085771671459733,total_issue_shares_10k,0.00976780364929686,0.00976780364929686
688253.SH,英诺特,科创板,2022.0,2021-2022 扩容与破发阶段,8.125387911598995,total_issue_shares_10k,0.001996482154376575,0.001996482154376575
688255.SH,凯尔达,科创板,2021.0,2021-2022 扩容与破发阶段,8.435565499985977,total_issue_shares_10k,0.04249083024369531,0.04249083024369531
688256.SH,寒武纪,科创板,2020.0,2019-2020 注册制早期,7.2798719927397215,total_issue_shares_10k,-0.0008366671585134283,0.0008366671585134283
688257.SH,新锐股份,科创板,2021.0,2021-2022 扩容与破发阶段,7.996491661027527,total_issue_shares_10k,0.033060354500263386,0.033060354500263386
688258.SH,卓易信息,科创板,2019.0,2019-2020 注册制早期,6.428525378288945,total_issue_shares_10k,0.031099974678498874,0.031099974678498874
688259.SH,创耀科技,科创板,2022.0,2021-2022 扩容与破发阶段,8.396187639025745,total_issue_shares_10k,0.04792713949780882,0.04792713949780882
688260.SH,昀冢科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.409240630420655,total_issue_shares_10k,0.007573056247686396,0.007573056247686396
688261.SH,东微半导,科创板,2022.0,2021-2022 扩容与破发阶段,7.58618326169686,total_issue_shares_10k,0.04518864572190087,0.04518864572190087
688262.SH,国芯科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.9176866887265795,total_issue_shares_10k,0.024814713380072212,0.024814713380072212
688265.SH,南模生物,科创板,2021.0,2021-2022 扩容与破发阶段,7.984285305960901,total_issue_shares_10k,0.03411056715248108,0.03411056715248108
688266.SH,泽璟制药-U,科创板,2020.0,2019-2020 注册制早期,6.370919128725305,total_issue_shares_10k,0.0037292262263708183,0.0037292262263708183
688267.SH,中触媒,科创板,2022.0,2021-2022 扩容与破发阶段,8.300195788775465,total_issue_shares_10k,0.013307076615053181,0.013307076615053181
688268.SH,华特气体,科创板,2019.0,2019-2020 注册制早期,7.574762621475933,total_issue_shares_10k,0.003120643245506586,0.003120643245506586
688269.SH,凯立新材,科创板,2021.0,2021-2022 扩容与破发阶段,8.63868647336622,total_issue_shares_10k,0.04500431345393567,0.04500431345393567
688270.SH,ST臻镭,科创板,2022.0,2021-2022 扩容与破发阶段,7.841949816924099,total_issue_shares_10k,0.03257149801926566,0.03257149801926566
688271.SH,联影医疗,科创板,2022.0,2021-2022 扩容与破发阶段,7.213785171010335,total_issue_shares_10k,-0.14778727373587877,0.14778727373587877
688272.SH,富吉瑞,科创板,2021.0,2021-2022 扩容与破发阶段,8.535633067058619,total_issue_shares_10k,0.039897352854109905,0.039897352854109905
688273.SH,麦澜德,科创板,2022.0,2021-2022 扩容与破发阶段,7.974089283968797,total_issue_shares_10k,0.028443579706572585,0.028443579706572585
688275.SH,万润新能,科创板,2022.0,2021-2022 扩容与破发阶段,7.300752991084831,total_issue_shares_10k,0.02178301862750433,0.02178301862750433
688276.SH,百克生物,科创板,2021.0,2021-2022 扩容与破发阶段,8.334774749929112,total_issue_shares_10k,-0.001910796690518688,0.001910796690518688
688277.SH,天智航-U,科创板,2020.0,2019-2020 注册制早期,7.415629852680017,total_issue_shares_10k,-0.0305164957643882,0.0305164957643882
688278.SH,特宝生物,科创板,2020.0,2019-2020 注册制早期,7.513056388838012,total_issue_shares_10k,0.0054675301510557035,0.0054675301510557035
688279.SH,峰岹科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.180868489064648,total_issue_shares_10k,0.021751680908048833,0.021751680908048833
688280.SH,精进电动-W,科创板,2021.0,2021-2022 扩容与破发阶段,7.721028348572937,total_issue_shares_10k,-0.08605467641274936,0.08605467641274936
688281.SH,华秦科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.491030337431491,total_issue_shares_10k,0.031072429121466176,0.031072429121466176
688282.SH,理工导航,科创板,2022.0,2021-2022 扩容与破发阶段,7.915273832801762,total_issue_shares_10k,0.03657005230099893,0.03657005230099893
688283.SH,坤恒顺维,科创板,2022.0,2021-2022 扩容与破发阶段,8.55168309731096,total_issue_shares_10k,0.05200613957602392,0.05200613957602392
688285.SH,高铁电气,科创板,2021.0,2021-2022 扩容与破发阶段,7.6208383622704226,total_issue_shares_10k,-0.07626595716313687,0.07626595716313687
688286.SH,敏芯股份,科创板,2020.0,2019-2020 注册制早期,7.913085589653394,total_issue_shares_10k,0.05906555877263727,0.05906555877263727
688288.SH,鸿泉技术,科创板,2019.0,2019-2020 注册制早期,6.8155540214668555,total_issue_shares_10k,0.002932818605622456,0.002932818605622456
688289.SH,圣湘生物,科创板,2020.0,2019-2020 注册制早期,7.55997707426052,total_issue_shares_10k,-0.0009936395965631465,0.0009936395965631465
688290.SH,景业智能,科创板,2022.0,2021-2022 扩容与破发阶段,7.869929287452266,total_issue_shares_10k,0.029962472012474824,0.029962472012474824
688291.SH,金橙子,科创板,2022.0,2021-2022 扩容与破发阶段,7.9507137977362605,total_issue_shares_10k,0.02972964006225069,0.02972964006225069
688292.SH,浩瀚深度,科创板,2022.0,2021-2022 扩容与破发阶段,8.192852528769189,total_issue_shares_10k,0.008388515833991887,0.008388515833991887
688293.SH,奥浦迈,科创板,2022.0,2021-2022 扩容与破发阶段,7.846802115478519,total_issue_shares_10k,0.051279555048966724,0.051279555048966724
688295.SH,中复神鹰,科创板,2022.0,2021-2022 扩容与破发阶段,7.613039160920612,total_issue_shares_10k,-0.06262050075228713,0.06262050075228713
688296.SH,和达科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.63135927600657,total_issue_shares_10k,0.034172240773439465,0.034172240773439465
688297.SH,中无人机,科创板,2022.0,2021-2022 扩容与破发阶段,7.213478428110437,total_issue_shares_10k,-0.11721607032838244,0.11721607032838244
688298.SH,东方生物,科创板,2020.0,2019-2020 注册制早期,7.611995651931631,total_issue_shares_10k,0.0015106827009562069,0.0015106827009562069
688299.SH,长阳科技,科创板,2019.0,2019-2020 注册制早期,6.486816214349826,total_issue_shares_10k,-0.05107039818214209,0.05107039818214209
688300.SH,联瑞新材,科创板,2019.0,2019-2020 注册制早期,6.52241245295747,total_issue_shares_10k,0.009193604476244071,0.009193604476244071
688301.SH,奕瑞科技,科创板,2020.0,2019-2020 注册制早期,7.647496786052217,total_issue_shares_10k,0.03457022837417951,0.03457022837417951
688302.SH,海创药业-U,科创板,2022.0,2021-2022 扩容与破发阶段,6.632613579666264,total_issue_shares_10k,0.011930344775381997,0.011930344775381997
688303.SH,大全能源,科创板,2021.0,2021-2022 扩容与破发阶段,7.581420716756961,total_issue_shares_10k,-0.2611372870838139,0.2611372870838139
688305.SH,科德数控,科创板,2021.0,2021-2022 扩容与破发阶段,8.702853451864575,total_issue_shares_10k,0.0422427578761693,0.0422427578761693
688306.SH,均普智能,科创板,2022.0,2021-2022 扩容与破发阶段,7.8750517759112455,total_issue_shares_10k,-0.1872710209541166,0.1872710209541166
688307.SH,中润光学,科创板,2023.0,2023 全面注册制切换,8.198429367223815,total_issue_shares_10k,0.053604928787129844,0.053604928787129844
688308.SH,欧科亿,科创板,2020.0,2019-2020 注册制早期,8.32021144119891,total_issue_shares_10k,0.03533857003012769,0.03533857003012769
688309.SH,恒誉环保,科创板,2020.0,2019-2020 注册制早期,7.907730546708352,total_issue_shares_10k,0.0436440036294931,0.0436440036294931
688310.SH,迈得医疗,科创板,2019.0,2019-2020 注册制早期,6.70687932912341,total_issue_shares_10k,0.02630109609393146,0.02630109609393146
688311.SH,盟升电子,科创板,2020.0,2019-2020 注册制早期,7.777268148648496,total_issue_shares_10k,0.0074184646185234005,0.0074184646185234005
688312.SH,燕麦科技,科创板,2020.0,2019-2020 注册制早期,7.522903998471931,total_issue_shares_10k,0.01736657776609093,0.01736657776609093
688313.SH,仕佳光子,科创板,2020.0,2019-2020 注册制早期,7.857535795100733,total_issue_shares_10k,0.002564401895631506,0.002564401895631506
688314.SH,康拓医疗,科创板,2021.0,2021-2022 扩容与破发阶段,8.587787656999714,total_issue_shares_10k,0.05887649115906375,0.05887649115906375
688315.SH,诺禾致源,科创板,2021.0,2021-2022 扩容与破发阶段,8.554820732298118,total_issue_shares_10k,0.009340107655396298,0.009340107655396298
688316.SH,青云科技-U,科创板,2021.0,2021-2022 扩容与破发阶段,8.31855884563045,total_issue_shares_10k,0.07490352573367223,0.07490352573367223
688317.SH,之江生物,科创板,2021.0,2021-2022 扩容与破发阶段,7.9249938690455775,total_issue_shares_10k,-0.02498623346913796,0.02498623346913796
688318.SH,财富趋势,科创板,2020.0,2019-2020 注册制早期,7.04906680274437,total_issue_shares_10k,0.038727327411188776,0.038727327411188776
688319.SH,欧林生物,科创板,2021.0,2021-2022 扩容与破发阶段,8.584240494177832,total_issue_shares_10k,0.002477827365919163,0.002477827365919163
688320.SH,禾川科技,科创板,2022.0,2021-2022 扩容与破发阶段,7.793264153387531,total_issue_shares_10k,-0.0015089580374968467,0.0015089580374968467
688321.SH,微芯生物,科创板,2019.0,2019-2020 注册制早期,6.273963585816363,total_issue_shares_10k,-0.04117069450308393,0.04117069450308393
688322.SH,奥比中光-W,科创板,2022.0,2021-2022 扩容与破发阶段,7.507614169340684,total_issue_shares_10k,6.55577842817463e-06,6.55577842817463e-06
688323.SH,瑞华泰,科创板,2021.0,2021-2022 扩容与破发阶段,8.451864000448309,total_issue_shares_10k,0.003847869750291037,0.003847869750291037
688325.SH,赛微微电,科创板,2022.0,2021-2022 扩容与破发阶段,7.48774439967773,total_issue_shares_10k,0.021750056588087926,0.021750056588087926
688326.SH,经纬恒润-W,科创板,2022.0,2021-2022 扩容与破发阶段,7.18343177200356,total_issue_shares_10k,-0.013879283489439986,0.013879283489439986
688327.SH,云从科技-UW,科创板,2022.0,2021-2022 扩容与破发阶段,5.874960505689654,total_issue_shares_10k,-0.20083923914505658,0.20083923914505658
688328.SH,深科达,科创板,2021.0,2021-2022 扩容与破发阶段,8.542201832113246,total_issue_shares_10k,0.040109629563817216,0.040109629563817216
688329.SH,艾隆科技,科创板,2021.0,2021-2022 扩容与破发阶段,8.40665375493552,total_issue_shares_10k,0.03863711856812531,0.03863711856812531
688330.SH,宏力达,科创板,2020.0,2019-2020 注册制早期,7.817871870014644,total_issue_shares_10k,0.029056241981235117,0.029056241981235117
688331.SH,荣昌生物,科创板,2022.0,2021-2022 扩容与破发阶段,7.005431112964273,total_issue_shares_10k,-0.014804009600953216,0.014804009600953216
688332.SH,中科蓝讯,科创板,2022.0,2021-2022 扩容与破发阶段,7.55938339921123,total_issue_shares_10k,-0.0009987847511301498,0.0009987847511301498
688333.SH,铂力特,科创板,2019.0,2019-2020 注册制早期,6.013678480553638,total_issue_shares_10k,0.030757474457887807,0.030757474457887807
688334.SH,西高院,科创板,2023.0,2023 全面注册制切换,8.078260106590701,total_issue_shares_10k,-0.01463947115047449,0.01463947115047449
688335.SH,复洁科技,科创板,2020.0,2019-2020 注册制早期,7.602310717481233,total_issue_shares_10k,0.03527991602859687,0.03527991602859687
688336.SH,三生国健,科创板,2020.0,2019-2020 注册制早期,7.418513180455025,total_issue_shares_10k,-0.0006226488257504888,0.0006226488257504888
688337.SH,普源精电,科创板,2022.0,2021-2022 扩容与破发阶段,7.4010387550417835,total_issue_shares_10k,-0.00265157662382944,0.00265157662382944
688338.SH,赛科希德,科创板,2020.0,2019-2020 注册制早期,7.740767570508222,total_issue_shares_10k,0.04237094074384274,0.04237094074384274
688339.SH,亿华通-U,科创板,2020.0,2019-2020 注册制早期,7.522960917872373,total_issue_shares_10k,0.04053808983456402,0.04053808983456402
688343.SH,云天励飞-U,科创板,2023.0,2023 全面注册制切换,7.090910654719104,total_issue_shares_10k,-0.04662084845537094,0.04662084845537094
